job_id	image_url
b94e13c9-feba-4b45-a320-a197b2f7d6c5	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_174938_b94e13c9-feba-4b45-a320-a197b2f7d6c5.png
7e9fe2f5-6d04-44b2-89ec-b8dec498542c	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_175026_7e9fe2f5-6d04-44b2-89ec-b8dec498542c.png
efb8231d-5f20-4078-ba9f-b36b29e7d41c	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_175105_efb8231d-5f20-4078-ba9f-b36b29e7d41c.png
944c7cdc-5831-4359-86aa-8e7236aa65ec	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_175108_944c7cdc-5831-4359-86aa-8e7236aa65ec.png
bf5dabb1-547e-4932-b478-548173503245	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_175111_bf5dabb1-547e-4932-b478-548173503245.png
aa861819-51af-494a-b743-8672c8a5df37	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_175152_aa861819-51af-494a-b743-8672c8a5df37.png
0ac6f8d9-5a2d-4624-ab44-5c3573349a0d	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_181043_0ac6f8d9-5a2d-4624-ab44-5c3573349a0d.png
d67aec74-7158-40fc-b0d0-f4d06b36d017	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_181134_d67aec74-7158-40fc-b0d0-f4d06b36d017.png
5f1c69c4-cb2b-4fe2-9b24-9077b7942976	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_181138_5f1c69c4-cb2b-4fe2-9b24-9077b7942976.png
d6a38147-aee3-4363-971a-ce9ec8a0a401	https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260704_181141_d6a38147-aee3-4363-971a-ce9ec8a0a401.png
